event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue,user_id,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce,date
evt_005522,2026-04-15 01:34:00,demo_publisher,site C,sess_000494,page_129,estilo de vida,rodapé fixo,banner,tablet,BR,2,2,2,0,0.00684,user_000042,redes sociais,1,1,77.4,21.7,1,2026-04-15
evt_005523,2026-04-25 03:31:00,demo_publisher,site B,sess_001821,page_066,finanças,meio do artigo,nativo,computador,MX,3,3,3,0,0.01681,user_000305,orgânico,0,1,55.7,64.1,0,2026-04-25
evt_005524,2026-04-06 19:02:00,demo_publisher,site A,sess_000688,page_065,tecnologia,meio do artigo,mídia rica,celular,BR,4,3,1,0,0.02578,user_002442,orgânico,0,1,76.8,47.5,1,2026-04-06
evt_005525,2026-03-07 00:45:00,demo_publisher,site A,sess_001489,page_010,finanças,lateral,banner,computador,BR,5,5,3,0,0.03957,user_000810,orgânico,0,1,68.5,93.4,0,2026-03-07
evt_005526,2026-04-05 05:58:00,demo_publisher,site A,sess_000687,page_126,entretenimento,rodapé fixo,vídeo,celular,MX,3,1,0,0,0.00279,user_000458,referência,0,1,40.0,47.1,1,2026-04-05
evt_005527,2026-03-19 22:42:00,demo_publisher,site A,sess_001863,page_021,entretenimento,meio do artigo,banner,computador,BR,2,2,2,0,0.00549,user_001996,redes sociais,1,1,3.0,53.0,0,2026-03-19
evt_005528,2026-03-02 14:36:00,demo_publisher,site C,sess_001643,page_023,finanças,intersticial,nativo,celular,AR,1,0,0,0,0.0,user_002514,referência,0,1,22.2,28.8,1,2026-03-02
evt_005529,2026-03-05 08:20:00,demo_publisher,site B,sess_000940,page_131,esportes,lateral,nativo,celular,BR,3,3,1,0,0.01361,user_001196,orgânico,0,1,8.8,61.1,0,2026-03-05
evt_005530,2026-04-05 11:28:00,demo_publisher,site C,sess_001369,page_073,estilo de vida,rodapé fixo,nativo,tablet,BR,3,3,2,0,0.01488,user_002228,redes sociais,1,1,69.2,60.1,0,2026-04-05
evt_005531,2026-04-26 16:31:00,demo_publisher,site A,sess_000827,page_010,tecnologia,topo da página,mídia rica,celular,BR,4,2,1,0,0.0215,user_001264,direto,0,1,29.5,52.2,1,2026-04-26
evt_005532,2026-03-31 08:01:00,demo_publisher,site A,sess_001888,page_062,notícias,meio do artigo,banner,celular,BR,6,5,3,0,0.01307,user_000327,orgânico,0,1,16.3,83.5,0,2026-03-31
evt_005533,2026-03-27 17:10:00,demo_publisher,site C,sess_000717,page_083,esportes,topo da página,vídeo,celular,US,2,2,2,0,0.00672,user_002393,direto,0,1,31.7,58.4,1,2026-03-27
evt_005534,2026-03-06 07:40:00,demo_publisher,site B,sess_001673,page_002,notícias,rodapé fixo,mídia rica,celular,MX,2,2,2,0,0.00733,user_002756,direto,1,1,33.1,45.4,0,2026-03-06
evt_005535,2026-04-10 12:29:00,demo_publisher,site B,sess_001232,page_105,tecnologia,topo da página,vídeo,computador,BR,2,1,0,0,0.00576,user_002953,orgânico,1,1,41.5,42.0,0,2026-04-10
evt_005536,2026-03-04 07:52:00,demo_publisher,site A,sess_001287,page_093,tecnologia,lateral,banner,celular,BR,1,1,0,0,0.00222,user_000301,orgânico,1,1,58.2,73.0,0,2026-03-04
evt_005537,2026-04-20 11:12:00,demo_publisher,site A,sess_000703,page_002,notícias,topo da página,banner,computador,BR,1,1,0,0,0.00256,user_001695,redes sociais,0,1,50.0,25.6,1,2026-04-20
evt_005538,2026-04-18 23:37:00,demo_publisher,site A,sess_001665,page_086,finanças,topo da página,mídia rica,celular,BR,5,3,0,0,0.02262,user_001870,newsletter,0,1,61.7,52.7,0,2026-04-18
evt_005539,2026-04-29 11:02:00,demo_publisher,site A,sess_001492,page_031,tecnologia,meio do artigo,vídeo,celular,BR,5,3,2,0,0.01978,user_000238,newsletter,1,1,67.9,55.5,0,2026-04-29
evt_005540,2026-03-18 01:21:00,demo_publisher,site B,sess_001630,page_103,entretenimento,rodapé fixo,mídia rica,celular,MX,5,3,3,0,0.01462,user_002854,orgânico,0,1,4.9,49.8,0,2026-03-18
evt_005541,2026-03-10 16:58:00,demo_publisher,site C,sess_001602,page_053,notícias,topo da página,banner,celular,MX,4,3,3,0,0.00799,user_000309,direto,0,1,147.9,56.5,1,2026-03-10
evt_005542,2026-03-18 23:19:00,demo_publisher,site C,sess_000316,page_029,esportes,rodapé fixo,vídeo,celular,BR,5,3,3,0,0.0164,user_000806,direto,0,1,59.5,80.6,1,2026-03-18
evt_005543,2026-04-17 23:17:00,demo_publisher,site A,sess_001751,page_071,esportes,rodapé fixo,vídeo,celular,AR,3,2,2,0,0.01327,user_002905,referência,0,1,150.6,52.6,0,2026-04-17
evt_005544,2026-03-14 03:06:00,demo_publisher,site A,sess_001683,page_062,estilo de vida,intersticial,vídeo,celular,US,6,5,5,0,0.01352,user_001668,orgânico,1,1,25.3,38.1,1,2026-03-14
evt_005545,2026-04-23 05:53:00,demo_publisher,site C,sess_000486,page_048,notícias,lateral,nativo,celular,BR,4,3,0,0,0.01535,user_002038,newsletter,0,1,253.3,88.8,1,2026-04-23
evt_005546,2026-03-10 06:01:00,demo_publisher,site A,sess_001963,page_123,notícias,lateral,banner,celular,BR,1,0,0,0,0.00163,user_001481,referência,0,1,26.5,52.5,0,2026-03-10
evt_005547,2026-03-03 22:22:00,demo_publisher,site A,sess_001054,page_091,tecnologia,lateral,nativo,celular,BR,2,2,1,0,0.01044,user_002257,redes sociais,0,1,20.1,66.5,1,2026-03-03
evt_005548,2026-03-14 03:52:00,demo_publisher,site A,sess_000644,page_068,estilo de vida,topo da página,nativo,celular,BR,4,3,1,0,0.01636,user_000245,orgânico,0,1,26.6,87.6,0,2026-03-14
evt_005549,2026-04-15 05:53:00,demo_publisher,site A,sess_000447,page_032,notícias,meio do artigo,banner,computador,BR,5,4,3,0,0.02005,user_002027,orgânico,1,1,25.5,43.6,1,2026-04-15
evt_005550,2026-04-06 03:16:00,demo_publisher,site A,sess_000730,page_080,esportes,rodapé fixo,banner,computador,BR,1,1,1,0,0.00639,user_000200,orgânico,0,1,23.9,93.7,0,2026-04-06
evt_005551,2026-03-22 06:48:00,demo_publisher,site A,sess_000076,page_004,notícias,topo da página,mídia rica,celular,BR,5,4,2,0,0.02033,user_000539,referência,0,1,32.0,93.7,1,2026-03-22
evt_005552,2026-04-09 08:41:00,demo_publisher,site B,sess_001381,page_123,esportes,topo da página,banner,tablet,US,6,5,3,0,0.0131,user_001519,direto,1,1,51.0,43.4,0,2026-04-09
evt_005553,2026-04-08 21:58:00,demo_publisher,site B,sess_001415,page_001,finanças,lateral,banner,computador,BR,2,2,1,0,0.02363,user_001345,newsletter,0,1,23.8,54.5,0,2026-04-08
evt_005554,2026-04-03 06:47:00,demo_publisher,site A,sess_001335,page_098,notícias,rodapé fixo,nativo,tablet,BR,4,4,3,0,0.02742,user_000458,redes sociais,0,1,51.2,72.7,1,2026-04-03
evt_005555,2026-03-31 20:13:00,demo_publisher,site A,sess_001098,page_049,notícias,meio do artigo,mídia rica,computador,BR,6,5,2,0,0.02504,user_002394,referência,0,1,35.4,87.0,0,2026-03-31
evt_005556,2026-03-07 02:09:00,demo_publisher,site B,sess_000726,page_100,entretenimento,rodapé fixo,nativo,tablet,BR,2,1,0,0,0.00804,user_000906,referência,1,1,10.5,74.6,0,2026-03-07
evt_005557,2026-03-16 14:01:00,demo_publisher,site B,sess_001448,page_051,entretenimento,meio do artigo,banner,tablet,AR,3,3,2,0,0.01056,user_002599,orgânico,0,1,47.6,57.2,1,2026-03-16
evt_005558,2026-04-01 15:53:00,demo_publisher,site B,sess_001742,page_004,notícias,meio do artigo,banner,celular,BR,3,3,1,0,0.01078,user_000045,orgânico,1,1,6.4,68.7,1,2026-04-01
evt_005559,2026-03-09 02:43:00,demo_publisher,site A,sess_000176,page_132,estilo de vida,intersticial,banner,tablet,BR,3,2,1,0,0.00783,user_000712,direto,0,1,22.6,72.3,1,2026-03-09
evt_005560,2026-03-29 13:12:00,demo_publisher,site B,sess_000766,page_107,notícias,meio do artigo,banner,celular,US,2,2,1,0,0.01508,user_000891,direto,1,1,26.3,64.3,1,2026-03-29
evt_005561,2026-03-08 00:24:00,demo_publisher,site B,sess_001991,page_007,tecnologia,lateral,vídeo,computador,BR,4,3,1,0,0.0191,user_001788,orgânico,0,1,68.7,49.0,0,2026-03-08
evt_005562,2026-04-17 05:36:00,demo_publisher,site A,sess_001724,page_005,entretenimento,rodapé fixo,banner,celular,MX,2,1,1,0,0.00658,user_001203,direto,1,1,108.5,74.4,1,2026-04-17
evt_005563,2026-03-07 04:47:00,demo_publisher,site C,sess_001988,page_074,estilo de vida,topo da página,banner,computador,BR,5,3,2,0,0.01001,user_000472,orgânico,0,1,18.1,52.8,0,2026-03-07
evt_005564,2026-03-06 13:15:00,demo_publisher,site C,sess_000367,page_133,estilo de vida,topo da página,vídeo,computador,BR,5,5,3,0,0.04182,user_001713,redes sociais,0,1,5.8,20.2,0,2026-03-06
evt_005565,2026-04-08 06:25:00,demo_publisher,site A,sess_000930,page_081,esportes,intersticial,banner,computador,BR,1,0,0,0,0.0,user_002874,newsletter,0,1,35.8,30.7,0,2026-04-08
evt_005566,2026-03-14 05:33:00,demo_publisher,site B,sess_000261,page_002,esportes,meio do artigo,banner,celular,BR,6,5,3,0,0.02874,user_000401,orgânico,1,1,36.6,84.0,0,2026-03-14
evt_005567,2026-03-22 02:01:00,demo_publisher,site A,sess_001732,page_098,finanças,intersticial,nativo,celular,BR,2,2,2,0,0.0053,user_000757,orgânico,0,1,77.1,44.7,1,2026-03-22
evt_005568,2026-03-19 20:32:00,demo_publisher,site C,sess_001038,page_060,notícias,rodapé fixo,banner,celular,BR,4,3,2,1,0.01165,user_001435,direto,1,1,166.4,60.2,0,2026-03-19
evt_005569,2026-03-13 23:57:00,demo_publisher,site A,sess_000487,page_089,estilo de vida,lateral,banner,celular,CL,6,6,1,0,0.02743,user_002180,direto,0,1,48.9,83.6,1,2026-03-13
evt_005570,2026-04-15 16:57:00,demo_publisher,site A,sess_000181,page_049,finanças,meio do artigo,mídia rica,celular,BR,5,5,3,0,0.02363,user_000410,orgânico,0,1,160.5,69.6,1,2026-04-15
evt_005571,2026-04-11 12:18:00,demo_publisher,site B,sess_001475,page_002,notícias,meio do artigo,vídeo,celular,US,6,6,1,0,0.04068,user_000694,redes sociais,0,1,31.8,100.0,0,2026-04-11
evt_005572,2026-03-15 07:50:00,demo_publisher,site A,sess_001623,page_003,estilo de vida,topo da página,vídeo,tablet,BR,4,3,1,0,0.01641,user_000706,redes sociais,0,1,82.1,56.1,0,2026-03-15
evt_005573,2026-04-11 05:03:00,demo_publisher,site C,sess_001758,page_088,tecnologia,meio do artigo,nativo,computador,BR,5,5,3,0,0.04212,user_001848,referência,1,1,34.6,41.6,0,2026-04-11
evt_005574,2026-04-12 19:23:00,demo_publisher,site C,sess_001942,page_089,estilo de vida,rodapé fixo,banner,celular,BR,3,2,2,0,0.00905,user_000248,direto,0,1,109.4,29.2,0,2026-04-12
evt_005575,2026-04-02 08:24:00,demo_publisher,site C,sess_001629,page_045,finanças,intersticial,vídeo,computador,BR,2,2,1,0,0.02404,user_001978,orgânico,0,1,18.1,29.0,0,2026-04-02
evt_005576,2026-04-04 16:52:00,demo_publisher,site A,sess_001572,page_012,tecnologia,intersticial,nativo,computador,BR,2,2,0,1,0.01174,user_001276,orgânico,1,1,65.3,88.9,0,2026-04-04
evt_005577,2026-04-26 02:20:00,demo_publisher,site A,sess_001623,page_108,notícias,intersticial,banner,computador,BR,4,3,2,0,0.01057,user_000985,orgânico,0,1,84.0,35.8,1,2026-04-26
evt_005578,2026-03-28 05:35:00,demo_publisher,site C,sess_001997,page_022,estilo de vida,topo da página,banner,computador,US,1,1,1,0,0.0062,user_002586,orgânico,0,1,26.6,25.8,0,2026-03-28
evt_005579,2026-03-24 02:59:00,demo_publisher,site A,sess_000926,page_027,finanças,meio do artigo,nativo,tablet,BR,3,2,2,0,0.00773,user_002456,orgânico,0,1,69.4,58.9,1,2026-03-24
evt_005580,2026-04-02 08:09:00,demo_publisher,site B,sess_001517,page_063,notícias,topo da página,banner,celular,BR,3,3,2,0,0.0265,user_002409,referência,0,1,15.9,46.4,0,2026-04-02
evt_005581,2026-04-20 03:38:00,demo_publisher,site B,sess_001640,page_100,entretenimento,lateral,banner,tablet,MX,1,0,0,0,0.00015,user_002656,referência,0,1,131.9,44.7,0,2026-04-20
evt_005582,2026-04-12 13:48:00,demo_publisher,site C,sess_000233,page_139,finanças,intersticial,banner,celular,BR,6,4,3,0,0.01658,user_000702,orgânico,1,1,49.6,91.9,0,2026-04-12
evt_005583,2026-03-05 12:12:00,demo_publisher,site B,sess_001381,page_087,esportes,rodapé fixo,nativo,celular,BR,1,0,0,0,0.0017,user_002565,referência,0,1,41.1,62.5,0,2026-03-05
evt_005584,2026-03-28 13:21:00,demo_publisher,site B,sess_000678,page_134,notícias,rodapé fixo,banner,computador,MX,2,2,2,0,0.01897,user_000528,redes sociais,0,1,85.9,75.5,0,2026-03-28
evt_005585,2026-04-14 09:21:00,demo_publisher,site B,sess_000265,page_091,entretenimento,meio do artigo,nativo,tablet,BR,6,5,3,0,0.01582,user_000993,direto,0,1,68.1,100.0,0,2026-04-14
evt_005586,2026-03-14 10:26:00,demo_publisher,site B,sess_000341,page_118,tecnologia,meio do artigo,banner,computador,BR,1,0,0,0,0.0,user_001667,referência,0,1,38.9,42.2,0,2026-03-14
evt_005587,2026-04-29 07:21:00,demo_publisher,site B,sess_000229,page_025,notícias,meio do artigo,nativo,celular,BR,1,1,1,0,0.00516,user_002233,orgânico,0,1,104.3,62.7,1,2026-04-29
evt_005588,2026-04-18 11:40:00,demo_publisher,site B,sess_001795,page_008,estilo de vida,meio do artigo,banner,tablet,BR,6,4,3,0,0.02501,user_001733,direto,0,1,15.6,30.2,1,2026-04-18
evt_005589,2026-04-20 19:06:00,demo_publisher,site C,sess_001544,page_094,notícias,meio do artigo,banner,celular,BR,2,2,1,0,0.01153,user_001678,orgânico,0,1,71.9,88.8,1,2026-04-20
evt_005590,2026-03-05 21:41:00,demo_publisher,site B,sess_000205,page_136,tecnologia,rodapé fixo,nativo,celular,BR,6,6,5,0,0.03134,user_001130,referência,0,1,10.0,53.9,1,2026-03-05
evt_005591,2026-04-04 18:43:00,demo_publisher,site C,sess_001251,page_103,finanças,meio do artigo,nativo,computador,BR,1,1,1,0,0.00529,user_001778,orgânico,1,1,20.0,4.4,0,2026-04-04
evt_005592,2026-04-01 16:00:00,demo_publisher,site B,sess_001321,page_048,notícias,lateral,banner,celular,BR,1,1,1,0,0.00576,user_001425,direto,1,1,72.3,31.4,0,2026-04-01
evt_005593,2026-04-07 14:32:00,demo_publisher,site A,sess_001039,page_069,estilo de vida,rodapé fixo,nativo,computador,BR,4,4,3,0,0.01507,user_001432,orgânico,1,1,23.9,87.8,1,2026-04-07
evt_005594,2026-04-21 00:22:00,demo_publisher,site C,sess_001212,page_016,entretenimento,meio do artigo,vídeo,computador,BR,6,5,3,0,0.03296,user_001757,orgânico,1,1,87.2,21.5,0,2026-04-21
evt_005595,2026-03-22 04:44:00,demo_publisher,site A,sess_001814,page_048,esportes,lateral,banner,computador,BR,5,3,2,0,0.01497,user_001801,orgânico,1,1,106.7,56.0,0,2026-03-22
evt_005596,2026-04-02 00:55:00,demo_publisher,site A,sess_001038,page_095,notícias,rodapé fixo,nativo,celular,BR,4,4,2,0,0.02107,user_000990,direto,0,1,46.9,67.9,1,2026-04-02
evt_005597,2026-04-10 18:27:00,demo_publisher,site A,sess_001319,page_024,entretenimento,intersticial,banner,tablet,AR,2,2,0,0,0.0094,user_000407,orgânico,1,1,116.0,69.3,1,2026-04-10
evt_005598,2026-04-15 04:35:00,demo_publisher,site B,sess_001142,page_067,notícias,topo da página,vídeo,celular,BR,1,0,0,0,0.0,user_000899,orgânico,0,1,35.4,100.0,0,2026-04-15
evt_005599,2026-04-16 05:22:00,demo_publisher,site B,sess_000792,page_041,finanças,lateral,banner,celular,BR,5,5,2,0,0.01819,user_001227,orgânico,0,1,106.2,64.4,0,2026-04-16
evt_005600,2026-03-21 05:11:00,demo_publisher,site B,sess_001781,page_069,estilo de vida,meio do artigo,mídia rica,celular,BR,1,0,0,0,0.0,user_000483,orgânico,0,1,59.2,38.7,0,2026-03-21
evt_005601,2026-04-29 21:26:00,demo_publisher,site B,sess_000828,page_107,esportes,meio do artigo,nativo,computador,MX,2,2,1,0,0.00937,user_000533,orgânico,1,1,67.4,40.5,0,2026-04-29
evt_005602,2026-03-01 13:51:00,demo_publisher,site C,sess_001600,page_123,notícias,topo da página,nativo,celular,BR,3,2,1,0,0.00964,user_002853,redes sociais,1,1,46.3,81.3,0,2026-03-01
evt_005603,2026-03-30 13:08:00,demo_publisher,site A,sess_001210,page_057,notícias,lateral,banner,computador,AR,3,2,1,0,0.01438,user_000841,redes sociais,0,1,57.0,8.9,1,2026-03-30
evt_005604,2026-04-06 12:37:00,demo_publisher,site B,sess_001370,page_115,notícias,meio do artigo,nativo,celular,BR,6,6,2,0,0.01832,user_002217,newsletter,0,1,31.4,62.7,0,2026-04-06
evt_005605,2026-03-04 16:16:00,demo_publisher,site B,sess_001520,page_098,finanças,lateral,banner,tablet,BR,2,2,2,0,0.01244,user_000384,redes sociais,1,1,168.2,98.9,1,2026-03-04
evt_005606,2026-03-28 01:40:00,demo_publisher,site C,sess_001472,page_129,tecnologia,meio do artigo,banner,computador,BR,4,4,3,0,0.01829,user_002916,orgânico,0,1,47.5,59.8,0,2026-03-28
evt_005607,2026-04-05 18:02:00,demo_publisher,site A,sess_001129,page_103,notícias,topo da página,banner,computador,BR,3,3,3,0,0.02233,user_000638,referência,1,1,3.6,84.3,1,2026-04-05
evt_005608,2026-04-06 10:57:00,demo_publisher,site A,sess_001231,page_077,tecnologia,rodapé fixo,nativo,computador,AR,2,2,2,0,0.03206,user_001182,orgânico,0,1,27.4,15.2,0,2026-04-06
evt_005609,2026-03-08 03:23:00,demo_publisher,site A,sess_001018,page_094,finanças,topo da página,vídeo,celular,MX,6,5,2,0,0.06017,user_002346,referência,0,1,71.4,91.5,0,2026-03-08
evt_005610,2026-03-17 15:36:00,demo_publisher,site A,sess_000678,page_045,notícias,topo da página,mídia rica,computador,BR,5,4,3,0,0.03287,user_000605,redes sociais,0,1,52.0,62.1,0,2026-03-17
evt_005611,2026-03-15 16:27:00,demo_publisher,site B,sess_001454,page_094,finanças,topo da página,banner,celular,BR,5,5,1,0,0.03919,user_001649,orgânico,0,1,73.1,55.2,1,2026-03-15
evt_005612,2026-04-08 09:29:00,demo_publisher,site B,sess_001757,page_099,esportes,meio do artigo,mídia rica,computador,BR,3,2,1,0,0.01267,user_002356,newsletter,0,1,84.8,47.5,0,2026-04-08
evt_005613,2026-03-20 17:26:00,demo_publisher,site B,sess_001410,page_085,estilo de vida,meio do artigo,vídeo,celular,US,2,2,0,0,0.00938,user_000071,redes sociais,0,1,219.7,92.9,0,2026-03-20
evt_005614,2026-04-04 06:53:00,demo_publisher,site C,sess_001544,page_015,esportes,rodapé fixo,vídeo,celular,US,4,4,3,0,0.01754,user_000077,referência,0,1,77.7,41.3,0,2026-04-04
evt_005615,2026-04-13 20:40:00,demo_publisher,site B,sess_001660,page_073,estilo de vida,lateral,vídeo,computador,CL,6,5,3,0,0.0278,user_002365,redes sociais,0,1,67.1,42.4,1,2026-04-13
evt_005616,2026-04-17 20:04:00,demo_publisher,site B,sess_000735,page_099,entretenimento,topo da página,banner,celular,BR,2,2,0,0,0.00282,user_000788,redes sociais,0,1,73.7,90.3,0,2026-04-17
evt_005617,2026-03-12 00:41:00,demo_publisher,site A,sess_000126,page_028,esportes,topo da página,vídeo,computador,BR,5,5,1,0,0.04357,user_002728,orgânico,0,1,115.6,64.0,0,2026-03-12
evt_005618,2026-04-24 05:05:00,demo_publisher,site C,sess_000675,page_110,entretenimento,rodapé fixo,nativo,computador,CL,6,6,4,0,0.03162,user_002782,orgânico,1,1,61.7,67.9,0,2026-04-24
evt_005619,2026-03-10 22:41:00,demo_publisher,site B,sess_001510,page_118,notícias,topo da página,vídeo,celular,BR,3,3,3,0,0.01778,user_002641,direto,1,1,58.1,37.4,0,2026-03-10
evt_005620,2026-03-02 07:30:00,demo_publisher,site C,sess_001631,page_075,notícias,topo da página,banner,computador,BR,1,0,0,0,0.0,user_002990,orgânico,0,1,70.1,37.1,1,2026-03-02
evt_005621,2026-03-03 16:44:00,demo_publisher,site A,sess_001028,page_135,notícias,topo da página,banner,tablet,BR,6,5,4,0,0.03083,user_002469,redes sociais,0,1,30.9,93.2,0,2026-03-03
evt_005622,2026-03-13 01:29:00,demo_publisher,site B,sess_001557,page_120,tecnologia,rodapé fixo,banner,celular,CL,1,0,0,0,0.0,user_001151,orgânico,0,1,102.2,64.7,0,2026-03-13
evt_005623,2026-04-22 09:27:00,demo_publisher,site B,sess_000150,page_065,estilo de vida,lateral,nativo,celular,BR,5,5,5,0,0.01759,user_002976,redes sociais,0,1,55.9,57.4,1,2026-04-22
evt_005624,2026-03-13 11:21:00,demo_publisher,site C,sess_001288,page_123,entretenimento,meio do artigo,banner,computador,MX,3,1,1,0,0.00386,user_001038,orgânico,1,1,65.5,51.3,0,2026-03-13
evt_005625,2026-04-11 14:38:00,demo_publisher,site A,sess_001358,page_130,tecnologia,topo da página,mídia rica,celular,BR,5,5,3,0,0.04003,user_001759,orgânico,1,1,11.1,54.8,0,2026-04-11
evt_005626,2026-03-26 02:37:00,demo_publisher,site C,sess_001016,page_016,finanças,rodapé fixo,banner,celular,BR,5,5,4,0,0.02729,user_000018,redes sociais,0,1,17.1,50.1,0,2026-03-26
evt_005627,2026-03-03 09:31:00,demo_publisher,site A,sess_001433,page_139,entretenimento,topo da página,banner,computador,AR,2,2,1,0,0.00625,user_002887,direto,0,1,114.4,65.7,1,2026-03-03
evt_005628,2026-03-27 15:33:00,demo_publisher,site A,sess_000983,page_001,entretenimento,meio do artigo,banner,celular,BR,1,1,0,0,0.00185,user_001775,newsletter,0,1,11.9,44.5,0,2026-03-27
evt_005629,2026-03-02 16:44:00,demo_publisher,site A,sess_001047,page_068,tecnologia,rodapé fixo,banner,celular,BR,1,1,1,0,0.01027,user_002846,orgânico,1,1,63.2,49.4,1,2026-03-02
evt_005630,2026-03-29 13:41:00,demo_publisher,site B,sess_001208,page_131,estilo de vida,topo da página,banner,tablet,BR,2,1,0,0,0.00405,user_001059,redes sociais,1,1,53.1,67.1,0,2026-03-29
evt_005631,2026-04-03 12:29:00,demo_publisher,site B,sess_001587,page_101,tecnologia,meio do artigo,vídeo,tablet,BR,6,4,1,0,0.03273,user_000940,orgânico,0,1,29.5,86.1,1,2026-04-03
evt_005632,2026-04-01 06:45:00,demo_publisher,site C,sess_000498,page_038,notícias,lateral,mídia rica,computador,BR,1,1,0,0,0.00258,user_001567,redes sociais,1,1,56.0,82.4,0,2026-04-01
