event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue
evt_005612,2026-04-08 09:29:00,demo_publisher,site B,sess_001757,page_099,esportes,meio do artigo,mídia rica,computador,BR,3,2,1,0,0.01267
evt_005613,2026-03-20 17:26:00,demo_publisher,site B,sess_001410,page_085,estilo de vida,meio do artigo,vídeo,celular,US,2,2,0,0,0.00938
evt_005614,2026-04-04 06:53:00,demo_publisher,site C,sess_001544,page_015,esportes,rodapé fixo,vídeo,celular,US,4,4,3,0,0.01754
evt_005615,2026-04-13 20:40:00,demo_publisher,site B,sess_001660,page_073,estilo de vida,lateral,vídeo,computador,CL,6,5,3,0,0.0278
evt_005616,2026-04-17 20:04:00,demo_publisher,site B,sess_000735,page_099,entretenimento,topo da página,banner,celular,BR,2,2,0,0,0.00282
evt_005617,2026-03-12 00:41:00,demo_publisher,site A,sess_000126,page_028,esportes,topo da página,vídeo,computador,BR,5,5,1,0,0.04357
evt_005618,2026-04-24 05:05:00,demo_publisher,site C,sess_000675,page_110,entretenimento,rodapé fixo,nativo,computador,CL,6,6,4,0,0.03162
evt_005619,2026-03-10 22:41:00,demo_publisher,site B,sess_001510,page_118,notícias,topo da página,vídeo,celular,BR,3,3,3,0,0.01778
evt_005620,2026-03-02 07:30:00,demo_publisher,site C,sess_001631,page_075,notícias,topo da página,banner,computador,BR,1,0,0,0,0.0
evt_005621,2026-03-03 16:44:00,demo_publisher,site A,sess_001028,page_135,notícias,topo da página,banner,tablet,BR,6,5,4,0,0.03083
evt_005622,2026-03-13 01:29:00,demo_publisher,site B,sess_001557,page_120,tecnologia,rodapé fixo,banner,celular,CL,1,0,0,0,0.0
evt_005623,2026-04-22 09:27:00,demo_publisher,site B,sess_000150,page_065,estilo de vida,lateral,nativo,celular,BR,5,5,5,0,0.01759
evt_005624,2026-03-13 11:21:00,demo_publisher,site C,sess_001288,page_123,entretenimento,meio do artigo,banner,computador,MX,3,1,1,0,0.00386
evt_005625,2026-04-11 14:38:00,demo_publisher,site A,sess_001358,page_130,tecnologia,topo da página,mídia rica,celular,BR,5,5,3,0,0.04003
evt_005626,2026-03-26 02:37:00,demo_publisher,site C,sess_001016,page_016,finanças,rodapé fixo,banner,celular,BR,5,5,4,0,0.02729
evt_005627,2026-03-03 09:31:00,demo_publisher,site A,sess_001433,page_139,entretenimento,topo da página,banner,computador,AR,2,2,1,0,0.00625
evt_005628,2026-03-27 15:33:00,demo_publisher,site A,sess_000983,page_001,entretenimento,meio do artigo,banner,celular,BR,1,1,0,0,0.00185
evt_005629,2026-03-02 16:44:00,demo_publisher,site A,sess_001047,page_068,tecnologia,rodapé fixo,banner,celular,BR,1,1,1,0,0.01027
evt_005630,2026-03-29 13:41:00,demo_publisher,site B,sess_001208,page_131,estilo de vida,topo da página,banner,tablet,BR,2,1,0,0,0.00405
evt_005631,2026-04-03 12:29:00,demo_publisher,site B,sess_001587,page_101,tecnologia,meio do artigo,vídeo,tablet,BR,6,4,1,0,0.03273
evt_005632,2026-04-01 06:45:00,demo_publisher,site C,sess_000498,page_038,notícias,lateral,mídia rica,computador,BR,1,1,0,0,0.00258
evt_005633,2026-03-17 22:50:00,demo_publisher,site A,sess_000601,page_090,entretenimento,lateral,banner,celular,BR,5,3,1,0,0.01032
evt_005634,2026-04-15 23:51:00,demo_publisher,site B,sess_000838,page_030,entretenimento,meio do artigo,banner,tablet,BR,3,3,1,0,0.00963
evt_005635,2026-04-05 19:17:00,demo_publisher,site B,sess_000404,page_033,estilo de vida,meio do artigo,vídeo,celular,MX,5,5,3,0,0.04103
evt_005636,2026-03-16 06:53:00,demo_publisher,site A,sess_000669,page_127,notícias,meio do artigo,banner,computador,CL,4,4,3,0,0.02132
evt_005637,2026-03-27 01:49:00,demo_publisher,site B,sess_000702,page_007,notícias,meio do artigo,vídeo,computador,BR,5,5,3,0,0.02142
evt_005638,2026-03-07 12:14:00,demo_publisher,site A,sess_000629,page_134,entretenimento,meio do artigo,nativo,computador,BR,5,5,3,0,0.0102
evt_005639,2026-04-25 09:34:00,demo_publisher,site B,sess_000820,page_064,entretenimento,topo da página,vídeo,computador,BR,6,6,2,0,0.03038
evt_005640,2026-04-15 04:23:00,demo_publisher,site B,sess_001010,page_010,tecnologia,meio do artigo,banner,tablet,BR,5,4,4,0,0.00945
evt_005641,2026-03-18 06:26:00,demo_publisher,site C,sess_001392,page_110,entretenimento,meio do artigo,mídia rica,tablet,BR,3,2,2,0,0.01303
evt_005642,2026-04-10 11:52:00,demo_publisher,site A,sess_000606,page_007,finanças,meio do artigo,mídia rica,tablet,BR,6,3,1,0,0.02326
evt_005643,2026-04-10 17:58:00,demo_publisher,site A,sess_001691,page_046,entretenimento,lateral,banner,computador,US,3,0,0,0,0.0
evt_005644,2026-04-06 13:56:00,demo_publisher,site B,sess_000959,page_034,notícias,lateral,nativo,celular,BR,4,4,1,0,0.02274
evt_005645,2026-03-04 05:50:00,demo_publisher,site B,sess_001442,page_110,notícias,intersticial,banner,celular,BR,2,2,2,0,0.00523
evt_005646,2026-04-22 17:04:00,demo_publisher,site A,sess_000230,page_056,finanças,lateral,banner,celular,CL,5,4,2,0,0.01421
evt_005647,2026-04-27 08:26:00,demo_publisher,site B,sess_000348,page_092,esportes,lateral,mídia rica,celular,BR,1,1,1,0,0.00437
evt_005648,2026-04-28 10:45:00,demo_publisher,site A,sess_000907,page_011,finanças,topo da página,banner,tablet,CL,6,6,4,0,0.04506
evt_005649,2026-04-28 20:17:00,demo_publisher,site B,sess_000733,page_097,tecnologia,rodapé fixo,banner,celular,US,3,2,1,0,0.00899
evt_005650,2026-04-25 17:30:00,demo_publisher,site B,sess_000992,page_099,notícias,meio do artigo,banner,celular,BR,6,3,2,0,0.01821
evt_005651,2026-04-14 08:16:00,demo_publisher,site A,sess_000317,page_040,tecnologia,rodapé fixo,nativo,computador,BR,3,3,1,0,0.02921
evt_005652,2026-03-04 09:54:00,demo_publisher,site B,sess_000947,page_123,notícias,intersticial,vídeo,computador,BR,1,0,0,0,0.0
evt_005653,2026-03-28 21:54:00,demo_publisher,site A,sess_001373,page_066,tecnologia,topo da página,nativo,celular,BR,1,1,1,0,0.00314
evt_005654,2026-03-15 17:00:00,demo_publisher,site C,sess_001457,page_093,notícias,rodapé fixo,nativo,celular,BR,6,5,4,0,0.01828
evt_005655,2026-03-14 04:47:00,demo_publisher,site B,sess_000497,page_026,tecnologia,lateral,banner,celular,BR,4,4,2,0,0.02034
evt_005656,2026-04-19 20:05:00,demo_publisher,site B,sess_000689,page_130,estilo de vida,lateral,vídeo,computador,BR,1,1,1,0,0.008
evt_005657,2026-04-18 18:01:00,demo_publisher,site A,sess_001051,page_035,esportes,meio do artigo,banner,computador,AR,3,3,1,0,0.01169
evt_005658,2026-04-01 07:46:00,demo_publisher,site B,sess_001036,page_088,esportes,meio do artigo,nativo,celular,CL,4,3,2,0,0.01766
evt_005659,2026-04-14 04:20:00,demo_publisher,site B,sess_001583,page_013,notícias,rodapé fixo,nativo,celular,US,3,3,1,0,0.01631
evt_005660,2026-03-08 18:17:00,demo_publisher,site C,sess_000781,page_007,esportes,topo da página,mídia rica,celular,BR,1,1,1,0,0.00486
evt_005661,2026-03-14 07:36:00,demo_publisher,site B,sess_001342,page_018,notícias,meio do artigo,vídeo,celular,BR,4,3,0,0,0.02087
evt_005662,2026-04-21 15:05:00,demo_publisher,site A,sess_001767,page_132,notícias,topo da página,nativo,celular,BR,2,2,0,0,0.00959
evt_005663,2026-03-28 01:45:00,demo_publisher,site B,sess_000597,page_030,tecnologia,topo da página,banner,celular,BR,2,2,1,0,0.01748
evt_005664,2026-04-02 19:08:00,demo_publisher,site B,sess_001646,page_123,notícias,lateral,banner,computador,MX,5,2,1,0,0.0115
evt_005665,2026-03-28 18:25:00,demo_publisher,site C,sess_000666,page_081,esportes,rodapé fixo,nativo,celular,BR,5,3,2,0,0.01582
evt_005666,2026-03-13 03:06:00,demo_publisher,site A,sess_000669,page_013,esportes,rodapé fixo,nativo,celular,BR,1,0,0,0,0.00026
evt_005667,2026-04-19 14:01:00,demo_publisher,site A,sess_001307,page_062,finanças,lateral,vídeo,celular,MX,4,4,2,0,0.04641
evt_005668,2026-04-15 11:57:00,demo_publisher,site C,sess_001243,page_067,finanças,lateral,nativo,celular,BR,2,2,1,0,0.01284
evt_005669,2026-04-11 00:44:00,demo_publisher,site B,sess_001099,page_038,estilo de vida,intersticial,banner,computador,MX,3,1,1,0,0.0024
evt_005670,2026-03-22 04:35:00,demo_publisher,site A,sess_000463,page_084,estilo de vida,meio do artigo,banner,computador,BR,5,2,2,0,0.00612
evt_005671,2026-04-08 14:09:00,demo_publisher,site B,sess_000193,page_120,finanças,lateral,banner,celular,AR,3,3,2,0,0.01222
evt_005672,2026-04-27 04:41:00,demo_publisher,site A,sess_001817,page_123,esportes,rodapé fixo,vídeo,celular,MX,4,1,1,0,0.0054
evt_005673,2026-04-08 23:45:00,demo_publisher,site A,sess_001748,page_073,esportes,rodapé fixo,mídia rica,computador,AR,1,1,0,0,0.01053
evt_005674,2026-03-30 15:45:00,demo_publisher,site A,sess_001773,page_125,tecnologia,rodapé fixo,nativo,celular,AR,3,2,1,0,0.0116
evt_005675,2026-03-17 05:28:00,demo_publisher,site A,sess_001025,page_129,esportes,meio do artigo,nativo,computador,BR,5,4,2,0,0.01613
evt_005676,2026-04-01 08:50:00,demo_publisher,site C,sess_001769,page_013,tecnologia,meio do artigo,nativo,celular,MX,4,4,2,0,0.02903
evt_005677,2026-03-23 07:15:00,demo_publisher,site C,sess_000947,page_089,estilo de vida,lateral,banner,celular,BR,6,6,2,0,0.01656
evt_005678,2026-04-06 16:13:00,demo_publisher,site B,sess_000151,page_108,estilo de vida,lateral,banner,celular,BR,5,5,4,0,0.01497
evt_005679,2026-03-03 17:45:00,demo_publisher,site A,sess_000397,page_003,finanças,meio do artigo,banner,computador,BR,1,1,1,0,0.0052
evt_005680,2026-03-12 09:50:00,demo_publisher,site B,sess_000545,page_084,entretenimento,topo da página,mídia rica,computador,BR,1,1,1,0,0.00862
evt_005681,2026-04-17 05:11:00,demo_publisher,site C,sess_000754,page_127,finanças,topo da página,banner,computador,BR,2,2,2,0,0.01399
evt_005682,2026-03-23 20:14:00,demo_publisher,site C,sess_001878,page_038,finanças,meio do artigo,nativo,computador,BR,5,4,3,0,0.06084
evt_005683,2026-03-26 23:31:00,demo_publisher,site A,sess_000666,page_120,entretenimento,topo da página,banner,computador,BR,6,5,3,0,0.006
evt_005684,2026-04-02 15:12:00,demo_publisher,site B,sess_001225,page_130,estilo de vida,meio do artigo,nativo,celular,BR,5,5,2,0,0.03006
evt_005685,2026-03-27 07:03:00,demo_publisher,site A,sess_000542,page_089,finanças,topo da página,banner,celular,BR,5,5,2,0,0.01315
evt_005686,2026-04-15 12:26:00,demo_publisher,site B,sess_001286,page_088,esportes,topo da página,mídia rica,computador,BR,5,4,2,0,0.02351
evt_005687,2026-03-15 17:18:00,demo_publisher,site A,sess_001135,page_075,esportes,rodapé fixo,banner,celular,BR,2,2,1,0,0.00336
evt_005688,2026-04-15 12:08:00,demo_publisher,site C,sess_000301,page_057,tecnologia,meio do artigo,mídia rica,computador,BR,5,3,3,0,0.02173
evt_005689,2026-03-13 13:34:00,demo_publisher,site B,sess_000925,page_063,esportes,rodapé fixo,nativo,tablet,BR,4,2,2,0,0.00754
evt_005690,2026-03-23 05:39:00,demo_publisher,site A,sess_000211,page_073,notícias,topo da página,banner,celular,BR,1,1,1,0,0.00152
evt_005691,2026-04-05 06:27:00,demo_publisher,site B,sess_001778,page_068,notícias,meio do artigo,vídeo,celular,BR,6,5,4,0,0.01032
evt_005692,2026-04-23 03:48:00,demo_publisher,site B,sess_001408,page_115,entretenimento,topo da página,nativo,computador,BR,5,3,2,0,0.01127
evt_005693,2026-03-14 22:52:00,demo_publisher,site C,sess_001882,page_107,estilo de vida,topo da página,banner,celular,BR,2,2,2,0,0.00727
evt_005694,2026-04-05 05:50:00,demo_publisher,site B,sess_001751,page_049,finanças,topo da página,vídeo,celular,BR,2,2,2,0,0.01881
evt_005695,2026-03-04 20:27:00,demo_publisher,site A,sess_000439,page_072,entretenimento,meio do artigo,nativo,tablet,MX,5,1,1,0,0.00624
evt_005696,2026-03-05 12:36:00,demo_publisher,site B,sess_001414,page_030,esportes,topo da página,nativo,computador,US,2,1,1,0,0.00964
evt_005697,2026-04-16 01:12:00,demo_publisher,site C,sess_000201,page_025,tecnologia,rodapé fixo,vídeo,celular,BR,5,2,2,0,0.02016
evt_005698,2026-04-13 03:18:00,demo_publisher,site B,sess_001921,page_052,tecnologia,meio do artigo,nativo,celular,BR,3,3,3,0,0.00829
evt_005699,2026-03-23 14:06:00,demo_publisher,site C,sess_001570,page_009,finanças,topo da página,banner,celular,BR,1,1,1,0,0.00727
evt_005700,2026-04-07 09:05:00,demo_publisher,site A,sess_001361,page_119,tecnologia,rodapé fixo,banner,celular,BR,5,3,2,0,0.01866
evt_005701,2026-03-23 19:32:00,demo_publisher,site A,sess_001989,page_018,entretenimento,meio do artigo,banner,tablet,BR,6,6,3,0,0.01365
evt_005702,2026-03-17 15:14:00,demo_publisher,site C,sess_001693,page_046,notícias,meio do artigo,nativo,computador,BR,2,1,1,0,0.00475
evt_005703,2026-03-26 21:05:00,demo_publisher,site A,sess_001727,page_035,notícias,meio do artigo,banner,computador,AR,6,5,4,0,0.01847
evt_005704,2026-03-19 17:04:00,demo_publisher,site C,sess_000201,page_029,tecnologia,lateral,banner,tablet,CL,5,3,1,0,0.00892
evt_005705,2026-04-18 21:39:00,demo_publisher,site C,sess_000048,page_052,finanças,meio do artigo,vídeo,computador,BR,5,4,2,0,0.07159
evt_005706,2026-03-25 16:48:00,demo_publisher,site B,sess_001922,page_100,estilo de vida,rodapé fixo,banner,celular,BR,3,3,2,0,0.00836
evt_005707,2026-03-20 06:00:00,demo_publisher,site B,sess_000503,page_125,esportes,meio do artigo,banner,computador,CL,4,2,2,0,0.00652
evt_005708,2026-04-02 04:03:00,demo_publisher,site B,sess_000853,page_027,tecnologia,meio do artigo,vídeo,computador,US,2,1,0,0,0.00335
evt_005709,2026-04-15 11:34:00,demo_publisher,site A,sess_000087,page_034,tecnologia,rodapé fixo,vídeo,computador,BR,4,3,3,0,0.0377
evt_005710,2026-03-17 10:04:00,demo_publisher,site B,sess_001246,page_066,entretenimento,lateral,vídeo,celular,MX,6,3,0,0,0.01119
evt_005711,2026-04-26 08:56:00,demo_publisher,site C,sess_001641,page_045,finanças,intersticial,banner,computador,BR,4,3,2,0,0.01716
evt_005712,2026-03-28 19:29:00,demo_publisher,site B,sess_001683,page_112,entretenimento,rodapé fixo,nativo,computador,BR,6,4,4,0,0.01535
evt_005713,2026-04-09 15:39:00,demo_publisher,site A,sess_001163,page_031,finanças,meio do artigo,mídia rica,computador,US,1,1,1,0,0.0229
evt_005714,2026-04-27 10:25:00,demo_publisher,site A,sess_001322,page_056,estilo de vida,lateral,banner,computador,BR,4,2,2,0,0.00605
evt_005715,2026-03-26 21:37:00,demo_publisher,site A,sess_001027,page_076,estilo de vida,meio do artigo,banner,computador,BR,2,1,0,0,0.00313
evt_005716,2026-03-12 23:44:00,demo_publisher,site A,sess_000892,page_054,finanças,topo da página,banner,tablet,BR,4,3,0,0,0.01443
evt_005717,2026-04-14 20:49:00,demo_publisher,site B,sess_001109,page_086,estilo de vida,meio do artigo,mídia rica,celular,BR,1,0,0,0,0.0
evt_005718,2026-03-01 09:32:00,demo_publisher,site B,sess_001871,page_112,esportes,meio do artigo,banner,computador,BR,3,3,1,0,0.01265
evt_005719,2026-03-28 11:22:00,demo_publisher,site C,sess_000505,page_074,esportes,lateral,nativo,computador,BR,3,2,0,0,0.01295
evt_005720,2026-04-28 19:11:00,demo_publisher,site A,sess_000940,page_064,tecnologia,lateral,nativo,computador,BR,4,2,1,0,0.01633
evt_005721,2026-03-25 20:46:00,demo_publisher,site C,sess_001203,page_133,notícias,rodapé fixo,mídia rica,computador,BR,5,5,4,0,0.03077
evt_005722,2026-04-11 01:05:00,demo_publisher,site B,sess_001140,page_137,tecnologia,topo da página,banner,computador,AR,4,3,1,0,0.01124
evt_005723,2026-04-01 12:24:00,demo_publisher,site C,sess_000062,page_139,esportes,meio do artigo,nativo,tablet,US,6,4,3,0,0.01852
evt_005724,2026-03-13 21:08:00,demo_publisher,site A,sess_000575,page_003,esportes,meio do artigo,mídia rica,computador,BR,2,2,2,0,0.00962
evt_005725,2026-03-20 01:31:00,demo_publisher,site B,sess_001292,page_117,estilo de vida,meio do artigo,banner,computador,BR,3,3,2,0,0.01381
evt_005726,2026-04-01 09:53:00,demo_publisher,site A,sess_001388,page_125,notícias,topo da página,nativo,celular,BR,3,3,2,0,0.01707
evt_005727,2026-03-07 06:07:00,demo_publisher,site B,sess_001469,page_112,entretenimento,meio do artigo,banner,computador,AR,4,4,2,0,0.01985
evt_005728,2026-03-25 21:26:00,demo_publisher,site A,sess_001982,page_105,entretenimento,lateral,banner,celular,AR,6,5,5,0,0.00827
evt_005729,2026-03-25 21:23:00,demo_publisher,site A,sess_001346,page_051,finanças,meio do artigo,banner,celular,BR,4,3,3,0,0.01705
evt_005730,2026-04-20 02:16:00,demo_publisher,site B,sess_001159,page_101,finanças,lateral,banner,computador,BR,6,4,4,0,0.01604
evt_005731,2026-03-08 10:21:00,demo_publisher,site C,sess_000664,page_081,notícias,topo da página,banner,celular,BR,3,3,2,0,0.01587
evt_005732,2026-04-20 13:28:00,demo_publisher,site B,sess_000741,page_116,tecnologia,meio do artigo,vídeo,computador,BR,4,3,2,0,0.04026
evt_005733,2026-03-25 15:02:00,demo_publisher,site B,sess_001652,page_049,notícias,rodapé fixo,nativo,computador,BR,5,3,2,0,0.00776
evt_005734,2026-04-09 01:56:00,demo_publisher,site A,sess_000937,page_104,entretenimento,topo da página,banner,celular,BR,1,0,0,0,0.0011
evt_005735,2026-04-03 09:59:00,demo_publisher,site A,sess_001431,page_110,entretenimento,topo da página,nativo,celular,BR,1,0,0,0,0.00296
evt_005736,2026-03-18 23:41:00,demo_publisher,site A,sess_000249,page_116,notícias,rodapé fixo,mídia rica,computador,BR,3,2,2,0,0.01906
evt_005737,2026-04-25 20:13:00,demo_publisher,site A,sess_000257,page_024,estilo de vida,topo da página,banner,computador,BR,1,1,1,0,0.00536
evt_005738,2026-03-14 11:13:00,demo_publisher,site A,sess_000431,page_121,finanças,meio do artigo,banner,celular,US,3,1,0,0,0.0042
evt_005739,2026-03-03 04:09:00,demo_publisher,site C,sess_000391,page_031,estilo de vida,meio do artigo,banner,celular,BR,3,1,1,0,0.00265
evt_005740,2026-04-15 00:10:00,demo_publisher,site A,sess_001214,page_131,notícias,lateral,vídeo,celular,MX,4,2,1,0,0.01797
evt_005741,2026-04-07 06:54:00,demo_publisher,site B,sess_001274,page_006,tecnologia,lateral,vídeo,celular,BR,6,4,2,0,0.02925
evt_005742,2026-04-23 10:22:00,demo_publisher,site B,sess_001116,page_032,notícias,lateral,nativo,celular,BR,4,4,3,1,0.02691
evt_005743,2026-03-28 11:08:00,demo_publisher,site A,sess_000579,page_085,entretenimento,intersticial,banner,celular,US,6,4,2,0,0.01783
evt_005744,2026-03-02 00:15:00,demo_publisher,site A,sess_001153,page_076,finanças,meio do artigo,nativo,computador,BR,4,4,3,0,0.02238
evt_005745,2026-03-02 05:10:00,demo_publisher,site A,sess_000239,page_096,estilo de vida,meio do artigo,nativo,computador,BR,4,3,2,0,0.01129
evt_005746,2026-03-26 23:53:00,demo_publisher,site A,sess_000946,page_057,entretenimento,intersticial,banner,celular,AR,6,4,2,0,0.01527
evt_005747,2026-03-15 23:20:00,demo_publisher,site C,sess_000310,page_001,tecnologia,topo da página,banner,celular,BR,4,2,2,0,0.00519
evt_005748,2026-04-25 07:56:00,demo_publisher,site C,sess_000154,page_086,estilo de vida,intersticial,banner,celular,BR,6,4,2,0,0.00718
evt_005749,2026-03-08 02:37:00,demo_publisher,site C,sess_000332,page_071,finanças,intersticial,nativo,celular,US,4,3,3,0,0.00879
evt_005750,2026-04-22 20:22:00,demo_publisher,site A,sess_000223,page_071,finanças,intersticial,mídia rica,celular,BR,3,2,2,0,0.02321
evt_005751,2026-03-14 00:11:00,demo_publisher,site A,sess_000956,page_053,esportes,topo da página,banner,computador,BR,3,3,2,0,0.03179
evt_005752,2026-03-08 03:56:00,demo_publisher,site B,sess_001092,page_124,entretenimento,meio do artigo,mídia rica,celular,MX,4,4,3,0,0.01299
evt_005753,2026-03-17 11:22:00,demo_publisher,site A,sess_001215,page_111,esportes,rodapé fixo,banner,tablet,MX,2,1,1,0,0.00214
evt_005754,2026-03-09 15:33:00,demo_publisher,site A,sess_000879,page_026,finanças,meio do artigo,nativo,celular,BR,5,4,3,0,0.03673
evt_005755,2026-03-25 01:52:00,demo_publisher,site B,sess_000353,page_006,tecnologia,lateral,vídeo,celular,BR,1,1,0,0,0.00787
evt_005756,2026-03-20 19:51:00,demo_publisher,site A,sess_000042,page_026,esportes,topo da página,nativo,tablet,US,5,4,1,0,0.0228
